lat,lng,min,day
41.5404,-83.4628,1371.38,2
41.5404,-83.4628,1372.22,2
41.5404,-83.4628,1373.07,2
41.5267,-83.4557,1373.92,2
41.536,-83.4604,1374.68,2
41.5406,-83.4627,1375.52,2
41.5406,-83.4627,1376.42,2
41.536,-83.4604,1377.25,2
41.5267,-83.4557,1378.1,2
41.5267,-83.4557,1378.94,2
41.5267,-83.4557,1379.78,2
41.5267,-83.4557,1380.68,2
41.5267,-83.4557,1381.55,2
41.5267,-83.4557,1382.32,2
41.5267,-83.4557,1383.16,2
41.5193,-83.427,1384,2
41.5193,-83.427,1384.83,2
41.5193,-83.427,1385.61,2
41.5163,-83.4195,1386.38,2
41.5103,-83.4044,1387.22,2
41.5103,-83.4044,1388.05,2
41.505,-83.3939,1388.9,2
41.505,-83.3939,1389.67,2
41.505,-83.3939,1390.55,2
41.505,-83.3939,1391.46,2
41.4814,-83.348,1392.29,2
41.4814,-83.348,1393.15,2
41.4897,-83.37,1393.9,2
41.4897,-83.37,1394.65,2
41.4814,-83.348,1395.42,2
41.4814,-83.348,1396.26,2
41.4814,-83.348,1397.8,2
41.4814,-83.348,1398.8,2
41.4814,-83.348,1399.64,2
41.4814,-83.348,1400.48,2
41.4866,-83.3585,1401.33,2
41.4866,-83.3585,1402.16,2
41.4814,-83.348,1403.05,2
41.4814,-83.348,1403.88,2
41.4814,-83.348,1404.73,2
41.473,-83.3235,1405.59,2
41.473,-83.3235,1406.39,2
41.473,-83.3235,1407.22,2
41.473,-83.3235,1408.06,2
41.473,-83.3235,1408.9,2
41.4525,-83.3124,1409.71,2
41.4674,-83.3071,1410.73,2
41.4469,-83.296,1411.58,2
41.4469,-83.296,1412.42,2
41.4469,-83.296,1413.27,2
41.4469,-83.296,1414.03,2
41.4469,-83.296,1414.8,2
41.4469,-83.296,1415.64,2
41.4469,-83.296,1416.47,2
41.4469,-83.296,1417.31,2
41.4406,-83.3038,1418.15,2
41.4436,-83.2816,1419.19,2
41.4409,-83.2813,1420.03,2
41.4309,-83.294,1420.87,2
41.4703,-83.3408,1421.76,2
41.4902,-83.3654,1422.55,2
41.4902,-83.3654,1423.43,2
41.4902,-83.3654,1424.27,2
41.4902,-83.3654,1425.13,2
41.4961,-83.3805,1425.92,2
41.4958,-83.3787,1426.68,2
41.4993,-83.3908,1427.43,2
41.5063,-83.4151,1428.27,2
41.5063,-83.4151,1429.11,2
41.5168,-83.4378,1429.88,2
41.5168,-83.4378,1430.65,2
41.5168,-83.4378,1431.48,2
41.5406,-83.5149,1432.32,2
41.5406,-83.5149,1433.16,2
41.5406,-83.5149,1433.99,2
41.5509,-83.542,1434.83,2
41.5561,-83.5465,1435.66,2
41.5612,-83.5606,1436.51,2
41.568,-83.5667,1437.26,2
41.5701,-83.5855,1438.09,2
41.5673,-83.5895,1438.94,2
41.5703,-83.6049,1439.78,2
41.5653,-83.6201,1440.58,2
41.5653,-83.6201,1441.34,2
41.5554,-83.5786,1443.19,2
41.5839,-84.1264,1457.71,2
41.5839,-84.1264,1458.57,2
41.585,-84.112,1459.37,2
41.5847,-84.1559,1460.21,2
41.5854,-84.1795,1461.05,2
41.5854,-84.1795,1461.88,2
41.5854,-84.1795,1462.74,2
41.586,-84.1886,1463.57,2
41.5876,-84.2158,1464.53,2
41.5872,-84.2069,1465.37,2
41.5872,-84.2069,1466.21,2
41.5872,-84.2069,1467.04,2
41.5872,-84.2069,1467.8,2
41.5919,-84.2719,1468.65,2
41.5919,-84.2719,1469.49,2
41.5919,-84.2719,1470.33,2
41.5993,-84.4118,1472.16,2
41.5993,-84.4118,1473.04,2
41.5993,-84.4118,1473.88,2
41.5993,-84.4118,1474.72,2
41.5983,-84.3904,1475.6,2
41.5993,-84.4118,1476.45,2
41.5993,-84.4118,1477.28,2
41.5993,-84.4118,1478.12,2
41.5993,-84.4118,1478.94,2
41.5993,-84.4118,1479.8,2
41.5993,-84.4118,1480.63,2
41.5993,-84.4118,1481.48,2
41.5993,-84.4118,1482.78,2
41.5993,-84.4118,1483.58,2
41.5993,-84.4118,1484.61,2
41.5993,-84.4118,1485.62,2
41.5993,-84.4118,1486.44,2
41.5993,-84.4118,1487.28,2
41.5993,-84.4118,1488.12,2
41.5993,-84.4118,1488.95,2
41.5993,-84.4118,1489.71,2
41.5993,-84.4118,1490.69,2
41.5993,-84.4118,1491.53,2
41.5993,-84.4118,1492.38,2
41.5993,-84.4118,1493.27,2
41.5993,-84.4118,1493.79,2
41.5993,-84.4118,1494.66,2
41.5993,-84.4118,1495.5,2
41.5993,-84.4118,1496.33,2
41.5993,-84.4118,1497.2,2
41.5993,-84.4118,1498.39,2
41.6024,-84.3929,1499.89,2
41.6024,-84.3929,1500.75,2
41.6024,-84.3929,1501.55,2
41.6024,-84.3929,1502.41,2
41.6024,-84.3929,1503.3,2
41.6024,-84.3929,1504.13,2
41.5958,-84.3287,1504.97,2
41.5944,-84.3159,1505.8,2
41.5944,-84.3159,1506.7,2
41.6057,-84.4563,1507.54,2
41.6057,-84.4563,1508.37,2
41.6059,-84.4625,1509.24,2
41.6058,-84.4484,1509.96,2
41.6092,-84.4959,1510.89,2
41.6092,-84.4959,1511.73,2
41.6092,-84.4959,1512.58,2
41.6123,-84.5427,1513.35,2
41.6123,-84.5427,1514.2,2
41.732,-84.9939,1534.12,2
41.6776,-85.0124,1535.03,2
41.7144,-85.0046,1535.87,2
41.7179,-85.0339,1536.72,2
41.7179,-85.0339,1537.58,2
41.7179,-85.0339,1538.39,2
41.7206,-85.0613,1539.3,2
41.7235,-85.0758,1540.14,2
41.7072,-85.0542,1541,2
41.7262,-85.1164,1541.83,2
41.7586,-85.1858,1543,2
41.7253,-85.1259,1543.84,2
41.7242,-85.1448,1544.67,2
41.7242,-85.1448,1545.51,2
41.7347,-85.7458,1565.99,2
41.7347,-85.7458,1566.81,2
41.7327,-85.7569,1567.58,2
41.7311,-85.7658,1568.41,2
41.7349,-85.7744,1569.25,2
41.7348,-85.7816,1570.11,2
41.7335,-85.8002,1571.15,2
41.7318,-85.8226,1571.98,2
41.7318,-85.8226,1572.82,2
41.7294,-85.8482,1573.66,2
41.7288,-85.8596,1574.66,2
41.7336,-85.8645,1575.44,2
41.7322,-85.878,1576.24,2
41.7291,-85.8873,1577.57,2
41.7314,-86.1647,1583.77,2
41.7204,-86.1641,1584.6,2
41.7224,-86.1765,1585.44,2
41.7185,-86.1821,1586.29,2
41.7202,-86.2013,1587.09,2
41.7252,-86.2134,1587.93,2
41.7279,-86.2257,1588.76,2
41.7279,-86.2257,1589.6,2
41.7257,-86.2663,1591.01,2
41.7279,-86.2257,1591.78,2
41.7279,-86.2257,1592.62,2
41.7273,-86.2602,1593.45,2
41.738,-86.3054,1594.32,2
41.738,-86.3054,1595.1,2
41.7417,-86.3407,1596.15,2
41.7513,-86.4582,1597.04,2
41.7513,-86.4582,1597.88,2
41.7546,-86.4792,1598.71,2
41.7461,-86.4875,1599.6,2
41.7461,-86.4875,1600.43,2
41.7382,-86.5099,1601.27,2
41.7382,-86.5099,1602.1,2
41.7363,-86.5264,1603.55,2
41.7205,-86.5973,1604.33,2
41.7191,-86.5996,1605.17,2
41.7058,-86.6214,1606.03,2
41.7072,-86.6206,1606.85,2
41.7062,-86.6144,1607.69,2
41.6945,-86.6458,1608.53,2
41.6942,-86.6485,1609.36,2
41.6894,-86.6818,1610.2,2
41.6853,-86.6813,1611.04,2
41.6936,-86.6602,1611.89,2
41.6741,-86.7047,1612.72,2
41.6707,-86.7097,1613.56,2
41.6627,-86.7205,1614.42,2
41.5782,-87.0737,1626.35,2
41.5776,-87.0799,1627.36,2
41.5768,-87.1013,1628.2,2
41.5752,-87.1007,1629.23,2
41.5807,-87.1075,1630.23,2
41.5763,-87.1319,1631.07,2
41.5763,-87.1319,1631.9,2
41.5763,-87.1319,1632.79,2
41.5795,-87.1934,1634.24,2
41.5803,-87.1224,1635.07,2
41.5848,-87.1636,1635.9,2
41.5825,-87.1363,1636.76,2
41.5845,-87.1831,1637.62,2
41.5764,-87.1522,1638.46,2
41.5782,-87.1589,1639.31,2
41.5868,-87.2119,1641.07,2
41.5835,-87.2073,1641.97,2
41.568,-87.2039,1642.81,2
41.5736,-87.2071,1643.64,2
41.5706,-87.3991,1647.8,2
41.5706,-87.3991,1648.61,2
41.5709,-87.395,1649.4,2
41.5709,-87.4161,1650.24,2
41.5702,-87.4348,1651.07,2
41.5702,-87.4348,1651.93,2
41.5709,-87.4453,1653.17,2
41.5716,-87.4897,1654.01,2
41.5733,-87.5014,1654.85,2
41.5733,-87.5122,1655.71,2
41.5746,-87.5225,1656.53,2
41.575,-87.54,1657.37,2
41.5791,-87.5468,1658.21,2
41.58,-87.5623,1659.04,2
41.5747,-87.5413,1659.9,2
41.574,-87.5493,1660.79,2
41.5773,-87.5905,1661.57,2
41.5761,-87.5627,1662.25,2
41.5822,-87.6711,1663.25,2
41.5822,-87.6711,1664.04,2
41.5793,-87.6824,1664.8,2
41.5793,-87.6803,1665.63,2
41.5799,-87.6941,1666.48,2
41.5759,-87.7034,1667.34,2
41.5706,-87.7172,1668.1,2
41.5697,-87.7137,1668.94,2
41.5646,-87.7423,1669.78,2
41.5646,-87.7423,1670.61,2
41.5631,-87.7637,1671.36,2
41.5693,-87.7284,1672.13,2
41.563,-87.7735,1672.97,2
41.5657,-87.789,1673.81,2
41.5657,-87.789,1674.58,2
41.5634,-87.8082,1675.35,2
41.566,-87.8126,1676.13,2
41.538,-87.9766,1678.83,2
41.5271,-87.9841,1679.71,2
41.5282,-87.9834,1680.57,2
41.5282,-87.9834,1681.4,2
41.5282,-87.9834,1682.26,2
41.5217,-87.9879,1683.05,2
41.5219,-87.9884,1683.82,2
41.5219,-87.9885,1684.65,2
41.5219,-87.9885,1685.49,2
41.5212,-87.988,1687.19,2
41.524,-87.9801,1688.37,2
41.524,-87.9801,1689.27,2
41.5226,-87.9848,1690.15,2
41.5226,-87.9848,1691,2
41.5226,-87.9848,1691.83,2
41.5226,-87.9848,1692.61,2
41.5226,-87.9848,1693.45,2
41.5217,-87.9879,1694.27,2
41.5217,-87.9879,1695.12,2
41.5217,-87.9879,1695.88,2
41.5217,-87.9879,1696.68,2
41.5217,-87.9879,1697.51,2
41.5217,-87.9879,1698.35,2
41.5217,-87.9879,1699.21,2
41.5217,-87.9879,1700.08,2
41.5162,-88.0046,1700.92,2
41.5193,-88.0013,1701.75,2
41.5151,-88.008,1702.6,2
41.5201,-88.0262,1703.42,2
41.515,-88.0433,1704.29,2
41.5163,-88.0439,1705.14,2
41.5167,-88.0559,1705.89,2
41.5165,-88.0663,1706.73,2
41.5136,-88.0758,1707.53,2
41.4911,-88.1026,1708.38,2
41.5025,-88.0653,1709.24,2
41.5057,-88.095,1710.07,2
41.5002,-88.0719,1710.74,2
41.4888,-88.2063,1712.08,2
41.4902,-88.2092,1712.91,2
41.4812,-88.2279,1713.75,2
41.4857,-88.2229,1714.6,2
41.4752,-88.2526,1715.43,2
41.4752,-88.2526,1716.34,2
41.468,-88.2454,1717.2,2
41.4816,-88.237,1718.04,2
41.4295,-88.3381,1720.03,2
41.3665,-88.9934,1747.51,2
41.3665,-88.9934,1748.36,2
41.3684,-89.0284,1749.18,2
41.362,-89.0309,1749.94,2
41.3647,-89.06,1750.78,2
41.368,-89.0643,1751.61,2
41.368,-89.0643,1752.46,2
41.3654,-89.0884,1753.3,2
41.3651,-89.0906,1754.14,2
41.3593,-89.0653,1754.97,2
41.3651,-89.1131,1755.81,2
41.3642,-89.2108,1756.87,2
41.3905,-89.5739,1772.28,2
41.3905,-89.5739,1773.03,2
41.3905,-89.5739,1773.82,2
41.3905,-89.5739,1774.66,2
41.3905,-89.5739,1775.53,2
41.3905,-89.5739,1776.37,2
41.3921,-89.5448,1777.15,2
41.3905,-89.5739,1777.93,2
41.3905,-89.5739,1778.78,2
41.3905,-89.5739,1779.57,2
41.3939,-89.56,1780.34,2
41.394,-89.5599,1781.11,2
41.3939,-89.5599,1781.98,2
41.3939,-89.5599,1782.84,2
41.3939,-89.5599,1783.67,2
41.3931,-89.6467,1788.5,2
41.3918,-89.6547,1789.32,2
41.3918,-89.6547,1790.18,2
41.3918,-89.6547,1791.01,2
41.3918,-89.6547,1791.87,2
41.3918,-89.6547,1792.86,2
41.3871,-89.7545,1793.65,2
41.389,-89.6388,1794.41,2
41.3862,-89.8045,1795.67,2
41.3881,-89.8224,1796.54,2
41.3904,-89.8426,1797.73,2
41.3904,-89.8426,1798.57,2
41.3904,-89.8426,1799.41,2
41.3904,-89.8426,1800.25,2
41.3904,-89.8426,1801.14,2
41.4165,-89.9526,1801.95,2
41.4088,-89.9678,1802.7,2
41.4052,-89.9854,1803.47,2
41.4051,-89.9898,1804.39,2
41.4102,-90.0213,1805.15,2
41.3959,-89.8958,1806.46,2
41.4002,-89.9353,1807.3,2
41.4155,-90.1202,1809.28,2
41.4409,-90.2079,1813.25,2
41.441,-90.2189,1814.2,2
41.4403,-90.3076,1817.28,2
41.4872,-90.3387,1821.08,2
41.5654,-90.3505,1825.45,2
41.5702,-90.3582,1826.4,2
41.5965,-90.4225,1830.61,2
41.5963,-90.5264,1833.95,2
41.5963,-90.5349,1834.85,2
41.6001,-90.6181,1837.92,2
41.6037,-90.709,1841.92,2
41.6208,-90.7975,1844.3,2
41.6205,-90.7964,1845.13,2
41.6212,-90.8021,1845.89,2
41.6235,-90.8091,1846.89,2
41.6271,-90.8591,1847.73,2
41.6271,-90.8591,1848.57,2
41.6271,-90.8591,1849.42,2
41.6425,-91.0712,1856.86,2
41.6397,-91.0523,1857.95,2
41.642,-91.0546,1858.71,2
41.642,-91.0546,1859.48,2
41.642,-91.0546,1860.32,2
41.642,-91.0546,1861.17,2
41.642,-91.0546,1862.05,2
41.642,-91.0546,1862.81,2
41.642,-91.0546,1863.65,2
41.642,-91.0546,1864.49,2
41.642,-91.0546,1865.33,2
41.642,-91.0546,1866.08,2
41.642,-91.0546,1866.94,2
41.6547,-91.1891,1873.63,2
41.6513,-91.1505,1874.41,2
41.6513,-91.1505,1875.25,2
41.6543,-91.1739,1876.08,2
41.65,-91.1453,1876.91,2
41.6635,-91.2884,1877.67,2
41.65,-91.1453,1878.48,2
41.6685,-91.3636,1881.32,2
41.6672,-91.3909,1882.37,2
41.6828,-91.4751,1885.46,2
41.6857,-91.5641,1889.48,2
41.7046,-91.642,1893.48,2
41.7122,-91.6419,1894.41,2
41.7771,-91.6464,1897.48,2
41.8512,-91.6677,1901.63,2
41.9199,-91.6707,1905.41,2
41.9274,-91.6697,1906.6,2
41.9727,-91.6656,1907.77,2
41.9727,-91.6656,1908.62,2
41.973,-91.6731,1909.46,2
42.112,-91.7087,1918.32,2
42.1161,-91.7113,1919.15,2
42.072,-91.7089,1919.99,2
42.0922,-91.7231,1922.22,2
42.2119,-91.8406,1926.02,2
42.2696,-91.9218,1930.63,2
42.3233,-91.9912,1934.64,2
42.3597,-92.0792,1938.74,2
42.4022,-92.1546,1942.56,2
42.4077,-92.1637,1943.58,2
42.4495,-92.2195,1947.01,2
42.4565,-92.3057,1950.98,2
42.486,-92.3307,1955.23,2
42.5048,-92.3372,1959.32,2
42.5076,-92.3367,1962.3,2
42.5196,-92.3373,1963.06,2
42.5196,-92.3373,1963.83,2
42.5196,-92.3373,1964.59,2
42.5196,-92.3373,1965.34,2
42.5196,-92.3373,1966.09,2
42.5196,-92.3373,1966.88,2
42.5196,-92.3373,1967.85,2
42.5196,-92.3373,1968.62,2
42.5196,-92.3373,1969.37,2
42.5196,-92.3373,1970.13,2
42.5196,-92.3373,1970.88,2
42.5196,-92.3373,1971.75,2
42.5196,-92.3373,1972.59,2
42.5253,-92.3377,1973.34,2
42.5259,-92.3376,1974.29,2
42.5259,-92.3376,1975.13,2
42.5133,-92.355,1975.96,2
42.522,-92.3587,1976.8,2
42.5276,-92.3617,1977.56,2
42.5274,-92.3624,1978.47,2
42.5274,-92.3624,1979.28,2
42.5385,-92.4222,1981.74,2
42.5408,-92.4248,1982.5,2
42.5408,-92.4248,1983.34,2
42.5408,-92.4248,1984.18,2
42.5408,-92.4248,1985.03,2
42.6002,-92.4385,1986.61,2
42.6002,-92.4385,1987.45,2
42.6002,-92.4385,1988.3,2
42.6002,-92.4385,1989.15,2
42.5565,-92.395,1990.96,2
42.5259,-92.4195,1991.8,2
42.577,-92.3924,1993.66,2
42.7051,-92.4854,1994.66,2
42.7215,-92.5198,1996.23,2
42.7274,-92.5333,1997.06,2
42.7599,-92.534,1997.83,2
42.7527,-92.5336,1998.61,2
42.7654,-92.5338,1999.46,2
42.7479,-92.5336,2000.27,2
42.8305,-92.5355,2001.89,2
42.89,-92.547,2005.45,2
42.9545,-92.5462,2009.85,2
42.9558,-92.5468,2013.7,2
42.9548,-92.5474,2017.55,2
42.9548,-92.5474,2021.61,2
42.9548,-92.5474,2025.45,2
42.9534,-92.546,2029.53,2
42.9534,-92.5464,2033.56,2
42.9536,-92.5465,2037.62,2
42.9705,-92.5601,2040.03,2
42.9876,-92.5879,2041.66,2
43.0197,-92.645,2044.79,2
43.0365,-92.6532,2045.78,2
43.0577,-92.6729,2049.73,2
43.0572,-92.6731,2053.91,2
43.0577,-92.6732,2061.81,2
43.0576,-92.673,2065.55,2
43.0576,-92.673,2066.94,2
43.0576,-92.6731,2067.74,2
43.0576,-92.6731,2068.59,2
43.0576,-92.673,2069.44,3
43.0576,-92.6731,2070.28,3
43.0576,-92.6731,2071.13,3
43.0576,-92.6731,2071.98,3
43.0576,-92.6731,2073.53,3
43.0576,-92.6731,2074.55,3
43.0576,-92.6731,2075.36,3
43.0576,-92.6731,2076.27,3
43.0576,-92.6731,2077.1,3
43.0576,-92.6731,2077.94,3
43.0576,-92.6731,2078.79,3
43.0576,-92.6731,2079.61,3
43.0576,-92.6731,2080.44,3
43.0576,-92.6731,2081.28,3
43.0576,-92.6731,2082.11,3
43.0576,-92.6731,2082.86,3
43.0576,-92.6731,2083.71,3
43.0576,-92.6731,2084.54,3
43.0576,-92.6731,2085.37,3
43.0576,-92.6731,2086.17,3
43.0576,-92.6731,2087.01,3
43.0576,-92.6731,2087.84,3
43.0576,-92.6731,2088.68,3
43.0576,-92.6731,2089.91,3
43.0576,-92.6731,2090.92,3
43.0576,-92.6731,2091.7,3
43.0577,-92.6731,2092.94,3
43.0576,-92.6731,2093.77,3
43.0576,-92.6731,2094.62,3
43.0576,-92.6731,2095.48,3
43.0576,-92.6731,2096.31,3
43.0576,-92.6731,2097.15,3
43.0576,-92.6731,2098,3
43.0576,-92.6731,2098.85,3
43.0576,-92.6731,2099.65,3
43.0576,-92.6731,2100.44,3
43.0576,-92.6731,2101.29,3
43.0576,-92.6731,2102.13,3
43.0576,-92.673,2103.19,3
43.0576,-92.6731,2104.18,3
43.0576,-92.6731,2104.94,3
43.0576,-92.6731,2105.77,3
43.0576,-92.6731,2106.61,3
43.0576,-92.673,2107.44,3
43.0576,-92.6731,2108.95,3
43.0576,-92.673,2109.96,3
43.0576,-92.6731,2110.95,3
43.0577,-92.6731,2112,3
43.0576,-92.673,2112.99,3
43.0576,-92.6731,2114.01,3
43.0576,-92.6731,2115.02,3
43.0576,-92.6731,2116.04,3
43.0576,-92.673,2117.05,3
43.0576,-92.6731,2118.07,3
43.0576,-92.6731,2119.08,3
43.0576,-92.673,2120.1,3
43.0576,-92.673,2125.08,3
43.0576,-92.6731,2130.04,3
43.0576,-92.6731,2135.16,3
43.0576,-92.6731,2138.27,3
43.0576,-92.6731,2139.11,3
43.0576,-92.6731,2139.96,3
43.0576,-92.6731,2140.81,3
43.0576,-92.6731,2141.31,3
43.0576,-92.6731,2142.16,3
43.0576,-92.6731,2143.43,3
43.0576,-92.6731,2144.45,3
43.0576,-92.6731,2145.51,3
43.0576,-92.6731,2146.3,3
43.0576,-92.6731,2147.13,3
43.0576,-92.6731,2147.98,3
43.0576,-92.6731,2148.83,3
43.0576,-92.6731,2150.13,3
43.0576,-92.6731,2151.31,3
43.0576,-92.6731,2152.33,3
43.0576,-92.6731,2153.34,3
43.0577,-92.6731,2154.35,3
43.0576,-92.6731,2155.44,3
43.0576,-92.6731,2156.54,3
43.0576,-92.6731,2157.31,3
43.0576,-92.6731,2158.16,3
43.0576,-92.6731,2159.01,3
43.0576,-92.6731,2159.88,3
43.0576,-92.6731,2160.9,3
43.0576,-92.6731,2161.92,3
43.0576,-92.6731,2162.94,3
43.0576,-92.673,2163.95,3
43.0576,-92.6731,2164.99,3
43.0576,-92.6731,2166.18,3
43.0576,-92.6731,2167.19,3
43.0576,-92.6731,2168.21,3
43.0576,-92.6731,2169.24,3
43.0576,-92.6731,2170.26,3
43.0577,-92.673,2173.05,3
43.0576,-92.6731,2173.83,3
43.0576,-92.6731,2174.68,3
43.0576,-92.6731,2175.51,3
43.0576,-92.6731,2176.36,3
43.0576,-92.6731,2177.74,3
43.0576,-92.6731,2178.78,3
43.0576,-92.6731,2179.83,3
43.0576,-92.6731,2181.01,3
43.0576,-92.6731,2182.03,3
43.0577,-92.6731,2183.1,3
43.0576,-92.6731,2183.93,3
43.0576,-92.6731,2184.8,3
43.0576,-92.6731,2185.63,3
43.0576,-92.6731,2186.43,3
43.0576,-92.6731,2187.28,3
43.0576,-92.6731,2188.12,3
43.0576,-92.6731,2188.97,3
43.0576,-92.6731,2189.78,3
43.0576,-92.6731,2190.63,3
43.0576,-92.6731,2191.46,3
43.0576,-92.6731,2193.15,3
43.0576,-92.6731,2194.28,3
43.0576,-92.6731,2195.41,3
43.0576,-92.6731,2200.28,3
43.0576,-92.6732,2201,3
43.0576,-92.6731,2201.79,3
43.0576,-92.6731,2202.64,3
43.0576,-92.6731,2203.49,3
43.0576,-92.6731,2204.3,3
43.0576,-92.6731,2205.16,3
43.0576,-92.6731,2206,3
43.0576,-92.6731,2206.87,3
43.0576,-92.6731,2208.4,3
43.0576,-92.6731,2210.15,3
43.0576,-92.6731,2211.64,3
43.0576,-92.6731,2212.66,3
43.0576,-92.6732,2213.69,3
43.0576,-92.6731,2214.71,3
43.0577,-92.673,2215.73,3
43.0577,-92.6731,2216.76,3
43.0576,-92.6731,2218.29,3
43.0576,-92.6731,2223.24,3
43.0576,-92.6731,2224.75,3
43.0576,-92.6731,2229.63,3
43.0577,-92.6731,2234.71,3
43.0576,-92.673,2239.12,3
43.0576,-92.673,2240.18,3
43.0576,-92.6731,2241.05,3
43.0576,-92.6731,2241.91,3
43.0576,-92.6731,2242.75,3
43.0576,-92.6731,2247.99,3
43.0576,-92.673,2252.75,3
43.0576,-92.673,2254.8,3
43.0576,-92.6731,2257.19,3
43.0576,-92.673,2261.95,3
43.0576,-92.6731,2267.08,3
43.0576,-92.673,2269.78,3
43.0576,-92.6731,2273.26,3
43.0576,-92.6731,2274.02,3
43.0576,-92.6731,2274.88,3
43.0576,-92.6731,2275.73,3
43.0576,-92.6731,2276.6,3
43.0576,-92.6731,2277.91,3
43.0576,-92.6731,2278.75,3
43.0576,-92.6731,2279.58,3
43.0576,-92.6731,2280.47,3
43.0576,-92.6731,2281.35,3
43.0576,-92.6731,2282.95,3
43.0576,-92.6731,2283.97,3
43.0575,-92.6731,2284.98,3
43.0575,-92.6731,2286.16,3
43.0576,-92.6731,2287.27,3
43.0576,-92.6731,2288.3,3
43.0576,-92.6731,2289.32,3
43.0576,-92.6731,2290.33,3
43.0576,-92.6731,2291.36,3
43.0576,-92.6731,2292.4,3
43.0576,-92.6731,2293.58,3
43.0576,-92.6731,2298.33,3
43.0576,-92.6731,2299.98,3
43.0576,-92.6731,2305.41,3
43.0576,-92.6731,2310.17,3
43.0576,-92.6731,2312.25,3
43.0576,-92.6731,2313.26,3
43.0576,-92.6731,2314.13,3
43.0576,-92.6731,2314.98,3
43.0576,-92.6731,2315.82,3
43.0576,-92.6731,2321.28,3
43.0576,-92.6731,2326.29,3
43.0576,-92.6731,2329.92,3
43.0576,-92.6731,2335.29,3
43.0576,-92.6731,2340.56,3
43.0576,-92.6731,2343.66,3
43.0576,-92.6731,2344.78,3
43.0576,-92.6731,2345.63,3
43.0576,-92.6731,2346.48,3
43.0576,-92.6731,2347.33,3
43.0576,-92.6731,2352.98,3
43.0576,-92.6731,2358.1,3
43.0576,-92.6731,2360.2,3
43.0576,-92.6731,2365.35,3
43.0576,-92.6731,2370.53,3
43.0576,-92.6731,2375.28,3
43.0576,-92.6731,2378.44,3
43.0576,-92.6731,2379.45,3
43.0576,-92.6731,2381.95,3
43.0576,-92.6731,2387.07,3
43.0576,-92.6731,2390.66,3
43.0576,-92.6731,2396.07,3
43.0576,-92.6731,2401.1,3
43.0576,-92.6731,2405.04,3
43.0576,-92.6731,2410.11,3
43.0576,-92.6731,2412.76,3
43.0576,-92.6731,2413.8,3
43.0576,-92.6731,2414.63,3
43.0576,-92.6731,2415.48,3
43.0576,-92.6731,2416.33,3
43.0576,-92.6731,2420.87,3
43.0576,-92.6731,2426.01,3
43.0576,-92.6731,2431.12,3
43.0576,-92.6731,2435.13,3
43.0576,-92.6731,2440.2,3
43.0576,-92.6731,2444.95,3
43.0576,-92.6731,2447.18,3
43.0576,-92.6731,2448.2,3
43.0576,-92.6731,2449.05,3
43.0576,-92.6731,2449.88,3
43.0576,-92.6731,2450.75,3
43.0576,-92.6731,2455.98,3
43.0576,-92.6731,2461.16,3
43.0576,-92.6731,2464.78,3
43.0576,-92.6731,2470.23,3
43.0576,-92.6731,2475.25,3
43.0576,-92.6731,2479.83,3
43.0576,-92.6731,2481.29,3
43.0576,-92.6731,2482.15,3
43.0576,-92.6731,2483,3
43.0576,-92.6731,2483.86,3
43.0576,-92.6731,2484.71,3
43.0576,-92.6731,2485.55,3
43.0576,-92.6731,2486.38,3
43.0576,-92.6731,2487.23,3
43.0576,-92.6731,2492.83,3
43.0576,-92.6731,2494.88,3
43.0576,-92.6731,2499.83,3
43.0576,-92.6731,2504.68,3
43.0576,-92.6731,2509.43,3
43.0576,-92.6731,2510.47,3
43.0576,-92.6731,2515.53,3
43.0576,-92.673,2517.89,3
43.0576,-92.6731,2518.7,3
43.0576,-92.6731,2519.55,3
43.0576,-92.6731,2520.4,3
43.0576,-92.6731,2521.26,3
43.0576,-92.673,2525.02,3
43.0576,-92.6731,2529.95,3
43.0576,-92.6731,2534.96,3
43.0576,-92.6731,2537.03,3
43.0576,-92.6731,2538.15,3
43.0576,-92.6731,2539,3
43.0576,-92.6731,2539.83,3
43.0576,-92.6731,2540.7,3
43.0576,-92.6731,2546.57,3
43.0576,-92.6731,2551.63,3
43.0576,-92.6731,2554.77,3
43.0576,-92.673,2559.83,3
43.0576,-92.673,2564.93,3
43.0576,-92.6731,2569.8,3
43.0576,-92.673,2571.23,3
43.0576,-92.6731,2572.07,3
43.0576,-92.6731,2572.91,3
43.0576,-92.6731,2573.75,3
43.0576,-92.6731,2574.6,3
43.0576,-92.6731,2580.05,3
43.0576,-92.6731,2581.07,3
43.0576,-92.6731,2584.75,3
43.0576,-92.6731,2590,3
43.0576,-92.673,2594.76,3
43.0576,-92.6731,2599.76,3
43.0576,-92.6731,2600.76,3
43.0576,-92.6731,2605.53,3
43.0576,-92.6731,2606.55,3
43.0576,-92.6731,2607.4,3
43.0576,-92.6731,2608.26,3
43.0576,-92.6731,2609.12,3
43.0576,-92.6731,2614.76,3
43.0576,-92.6731,2620.06,3
43.0576,-92.6731,2625.16,3
43.0576,-92.6731,2629.99,3
43.0576,-92.6731,2631.26,3
43.0576,-92.6731,2632.11,3
43.0576,-92.6731,2632.95,3
43.0576,-92.6731,2633.8,3
43.0576,-92.6731,2636.41,3
43.0576,-92.6731,2637.28,3
43.0576,-92.6731,2638.15,3
43.0576,-92.6731,2639,3
43.0576,-92.6731,2639.85,3
43.0576,-92.6731,2645.18,3
